trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
11222802810651521,16:41:00,16:41:00,1659,4,,
11222802820651521,16:37:00,16:37:00,1752,1,,
11222802820651521,16:39:00,16:39:00,1718,2,,
11222802820651521,16:40:00,16:40:00,1783,3,,
11222802820651521,16:41:00,16:41:00,1659,4,,
11222802830651521,13:00:00,13:00:00,1752,1,,
11222802830651521,13:01:00,13:01:00,1718,2,,
11222802830651521,13:02:00,13:02:00,1783,3,,
11222802830651521,13:04:00,13:04:00,1659,4,,
1122802780651521,06:51:00,06:51:00,1752,1,,
1122802780651521,06:53:00,06:53:00,1718,2,,
1122802780651521,06:54:00,06:54:00,1783,3,,
1122802780651521,06:55:00,06:55:00,1659,4,,
1122802790651521,06:30:00,06:30:00,1752,1,,
1122802790651521,06:31:00,06:31:00,1718,2,,
1122802790651521,06:32:00,06:32:00,1783,3,,
1122802790651521,06:33:00,06:33:00,1659,4,,
1122802800651521,06:25:00,06:25:00,1752,1,,
1122802800651521,06:27:00,06:27:00,1718,2,,
1122802800651521,06:28:00,06:28:00,1783,3,,
1122802800651521,06:29:00,06:29:00,1659,4,,
1122802810651521,06:34:00,06:34:00,1752,1,,
1122802810651521,06:36:00,06:36:00,1718,2,,
1122802810651521,06:37:00,06:37:00,1783,3,,
1122802810651521,06:38:00,06:38:00,1659,4,,
1122802820651521,06:34:00,06:34:00,1752,1,,
1122802820651521,06:36:00,06:36:00,1718,2,,
1122802820651521,06:37:00,06:37:00,1783,3,,
1122802820651521,06:38:00,06:38:00,1659,4,,
1122802830651521,06:25:00,06:25:00,1752,1,,
1122802830651521,06:27:00,06:27:00,1718,2,,
1122802830651521,06:28:00,06:28:00,1783,3,,
1122802830651521,06:29:00,06:29:00,1659,4,,
11322802780651521,17:36:00,17:36:00,1752,1,,
11322802780651521,17:38:00,17:38:00,1718,2,,
11322802780651521,17:39:00,17:39:00,1783,3,,
11322802780651521,17:40:00,17:40:00,1659,4,,
11322802790651521,14:49:00,14:49:00,1752,1,,
11322802790651521,14:51:00,14:51:00,1718,2,,
11322802790651521,14:52:00,14:52:00,1783,3,,
11322802790651521,14:53:00,14:53:00,1659,4,,
11322802800651521,13:06:00,13:06:00,1752,1,,
11322802800651521,13:07:00,13:07:00,1718,2,,
11322802800651521,13:08:00,13:08:00,1783,3,,
11322802800651521,13:09:00,13:09:00,1659,4,,
11322802810651521,16:43:00,16:43:00,1752,1,,
11322802810651521,16:44:00,16:44:00,1718,2,,
11322802810651521,16:45:00,16:45:00,1783,3,,
11322802810651521,16:46:00,16:46:00,1659,4,,
11322802820651521,16:43:00,16:43:00,1752,1,,
11322802820651521,16:44:00,16:44:00,1718,2,,
11322802820651521,16:45:00,16:45:00,1783,3,,
11322802820651521,16:46:00,16:46:00,1659,4,,
11322802830651521,13:04:00,13:04:00,1752,1,,
11322802830651521,13:06:00,13:06:00,1718,2,,
11322802830651521,13:07:00,13:07:00,1783,3,,
11322802830651521,13:08:00,13:08:00,1659,4,,
11422802780651521,17:41:00,17:41:00,1752,1,,
11422802780651521,17:43:00,17:43:00,1718,2,,
11422802780651521,17:44:00,17:44:00,1783,3,,
11422802780651521,17:45:00,17:45:00,1659,4,,
11422802790651521,14:54:00,14:54:00,1752,1,,
11422802790651521,14:56:00,14:56:00,1718,2,,
11422802790651521,14:57:00,14:57:00,1783,3,,
11422802790651521,14:58:00,14:58:00,1659,4,,
11422802800651521,13:10:00,13:10:00,1752,1,,
11422802800651521,13:11:00,13:11:00,1718,2,,
11422802800651521,13:12:00,13:12:00,1783,3,,
11422802800651521,13:14:00,13:14:00,1659,4,,
11422802810651521,16:48:00,16:48:00,1752,1,,
11422802810651521,16:50:00,16:50:00,1718,2,,
11422802810651521,16:51:00,16:51:00,1783,3,,
11422802810651521,16:52:00,16:52:00,1659,4,,
11422802820651521,16:48:00,16:48:00,1752,1,,
11422802820651521,16:50:00,16:50:00,1718,2,,
11422802820651521,16:51:00,16:51:00,1783,3,,
11422802820651521,16:52:00,16:52:00,1659,4,,
